Year;Country Name;Value;Indicator Name
2012.0;Bulgaria;3.3;Foreign direct investment, net inflows (% of GDP)
2013.0;Bulgaria;3.6;Foreign direct investment, net inflows (% of GDP)
2014.0;Bulgaria;1.9;Foreign direct investment, net inflows (% of GDP)
2015.0;Bulgaria;5.2;Foreign direct investment, net inflows (% of GDP)
2016.0;Bulgaria;2.9;Foreign direct investment, net inflows (% of GDP)
2017.0;Bulgaria;4.9;Foreign direct investment, net inflows (% of GDP)
2018.0;Bulgaria;4.0;Foreign direct investment, net inflows (% of GDP)
1990.0;Cyprus;2.3;Foreign direct investment, net inflows (% of GDP)
2000.0;Cyprus;8.6;Foreign direct investment, net inflows (% of GDP)
2009.0;Cyprus;10.9;Foreign direct investment, net inflows (% of GDP)
2010.0;Cyprus;53.2;Foreign direct investment, net inflows (% of GDP)
2011.0;Cyprus;-43.5;Foreign direct investment, net inflows (% of GDP)
2012.0;Cyprus;198.1;Foreign direct investment, net inflows (% of GDP)
2013.0;Cyprus;-25.0;Foreign direct investment, net inflows (% of GDP)
2014.0;Cyprus;-3.2;Foreign direct investment, net inflows (% of GDP)
2015.0;Cyprus;41.2;Foreign direct investment, net inflows (% of GDP)
2016.0;Cyprus;40.2;Foreign direct investment, net inflows (% of GDP)
2017.0;Cyprus;49.8;Foreign direct investment, net inflows (% of GDP)
2018.0;Cyprus;-1.4;Foreign direct investment, net inflows (% of GDP)
1990.0;Greece;1.0;Foreign direct investment, net inflows (% of GDP)
2000.0;Greece;0.0;Foreign direct investment, net inflows (% of GDP)
2009.0;Greece;0.8;Foreign direct investment, net inflows (% of GDP)
2010.0;Greece;0.2;Foreign direct investment, net inflows (% of GDP)
2011.0;Greece;0.4;Foreign direct investment, net inflows (% of GDP)
2012.0;Greece;0.7;Foreign direct investment, net inflows (% of GDP)
2013.0;Greece;1.2;Foreign direct investment, net inflows (% of GDP)
2014.0;Greece;1.1;Foreign direct investment, net inflows (% of GDP)
2015.0;Greece;0.6;Foreign direct investment, net inflows (% of GDP)
2016.0;Greece;1.4;Foreign direct investment, net inflows (% of GDP)
2017.0;Greece;1.8;Foreign direct investment, net inflows (% of GDP)
2018.0;Greece;2.0;Foreign direct investment, net inflows (% of GDP)
2000.0;Albania;4.9;Domestic credit to private sector (% of GDP)
2009.0;Albania;38.2;Domestic credit to private sector (% of GDP)
2010.0;Albania;39.1;Domestic credit to private sector (% of GDP)
2011.0;Albania;41.2;Domestic credit to private sector (% of GDP)
2012.0;Albania;40.8;Domestic credit to private sector (% of GDP)
2013.0;Albania;39.8;Domestic credit to private sector (% of GDP)
2014.0;Albania;39.3;Domestic credit to private sector (% of GDP)
2015.0;Albania;37.2;Domestic credit to private sector (% of GDP)
2016.0;Albania;36.6;Domestic credit to private sector (% of GDP)
2017.0;Albania;35.1;Domestic credit to private sector (% of GDP)
2018.0;Albania;33.1;Domestic credit to private sector (% of GDP)
2000.0;Bulgaria;12.0;Domestic credit to private sector (% of GDP)
2009.0;Bulgaria;69.1;Domestic credit to private sector (% of GDP)
2010.0;Bulgaria;68.3;Domestic credit to private sector (% of GDP)
2011.0;Bulgaria;65.6;Domestic credit to private sector (% of GDP)
2012.0;Bulgaria;66.3;Domestic credit to private sector (% of GDP)
2013.0;Bulgaria;66.5;Domestic credit to private sector (% of GDP)
2014.0;Bulgaria;59.5;Domestic credit to private sector (% of GDP)
2015.0;Bulgaria;55.4;Domestic credit to private sector (% of GDP)
2016.0;Bulgaria;52.7;Domestic credit to private sector (% of GDP)
2017.0;Bulgaria;50.6;Domestic credit to private sector (% of GDP)
2018.0;Bulgaria;51.3;Domestic credit to private sector (% of GDP)
2009.0;Cyprus;226.4;Domestic credit to private sector (% of GDP)
2010.0;Cyprus;236.2;Domestic credit to private sector (% of GDP)
2011.0;Cyprus;244.1;Domestic credit to private sector (% of GDP)
2012.0;Cyprus;249.3;Domestic credit to private sector (% of GDP)
2013.0;Cyprus;253.3;Domestic credit to private sector (% of GDP)
2014.0;Cyprus;250.0;Domestic credit to private sector (% of GDP)
2015.0;Cyprus;246.1;Domestic credit to private sector (% of GDP)
2016.0;Cyprus;222.8;Domestic credit to private sector (% of GDP)
2017.0;Cyprus;198.3;Domestic credit to private sector (% of GDP)
2018.0;Cyprus;142.3;Domestic credit to private sector (% of GDP)
2009.0;Greece;88.0;Domestic credit to private sector (% of GDP)
2010.0;Greece;111.6;Domestic credit to private sector (% of GDP)
2011.0;Greece;117.2;Domestic credit to private sector (% of GDP)
2012.0;Greece;116.8;Domestic credit to private sector (% of GDP)
2013.0;Greece;118.1;Domestic credit to private sector (% of GDP)
2014.0;Greece;116.2;Domestic credit to private sector (% of GDP)
2015.0;Greece;112.2;Domestic credit to private sector (% of GDP)
2016.0;Greece;107.4;Domestic credit to private sector (% of GDP)
2017.0;Greece;99.1;Domestic credit to private sector (% of GDP)
2018.0;Greece;89.2;Domestic credit to private sector (% of GDP)
2009.0;Albania;3.3;Foreign direct investment, net outflows (% of GDP)
2010.0;Albania;0.4;Foreign direct investment, net outflows (% of GDP)
2011.0;Albania;1.6;Foreign direct investment, net outflows (% of GDP)
2012.0;Albania;0.7;Foreign direct investment, net outflows (% of GDP)
2013.0;Albania;0.2;Foreign direct investment, net outflows (% of GDP)
2014.0;Albania;0.6;Foreign direct investment, net outflows (% of GDP)
2015.0;Albania;0.7;Foreign direct investment, net outflows (% of GDP)
2016.0;Albania;0.1;Foreign direct investment, net outflows (% of GDP)
2017.0;Albania;-0.8;Foreign direct investment, net outflows (% of GDP)
2018.0;Albania;0.0;Foreign direct investment, net outflows (% of GDP)
1990.0;Bulgaria;0.0;Foreign direct investment, net outflows (% of GDP)
2000.0;Bulgaria;0.0;Foreign direct investment, net outflows (% of GDP)
2009.0;Bulgaria;0.7;Foreign direct investment, net outflows (% of GDP)
2010.0;Bulgaria;1.2;Foreign direct investment, net outflows (% of GDP)
2011.0;Bulgaria;0.9;Foreign direct investment, net outflows (% of GDP)
2012.0;Bulgaria;0.8;Foreign direct investment, net outflows (% of GDP)
2013.0;Bulgaria;0.6;Foreign direct investment, net outflows (% of GDP)
2014.0;Bulgaria;1.6;Foreign direct investment, net outflows (% of GDP)
2015.0;Bulgaria;0.2;Foreign direct investment, net outflows (% of GDP)
2016.0;Bulgaria;1.6;Foreign direct investment, net outflows (% of GDP)
2017.0;Bulgaria;0.9;Foreign direct investment, net outflows (% of GDP)
2018.0;Bulgaria;1.5;Foreign direct investment, net outflows (% of GDP)
1990.0;Cyprus;0.1;Foreign direct investment, net outflows (% of GDP)
2000.0;Cyprus;1.7;Foreign direct investment, net outflows (% of GDP)
2009.0;Cyprus;2.9;Foreign direct investment, net outflows (% of GDP)
2010.0;Cyprus;66.8;Foreign direct investment, net outflows (% of GDP)
2011.0;Cyprus;-58.8;Foreign direct investment, net outflows (% of GDP)
2012.0;Cyprus;208.0;Foreign direct investment, net outflows (% of GDP)
2013.0;Cyprus;-26.9;Foreign direct investment, net outflows (% of GDP)
2014.0;Cyprus;-10.2;Foreign direct investment, net outflows (% of GDP)
2015.0;Cyprus;88.3;Foreign direct investment, net outflows (% of GDP)
2016.0;Cyprus;31.1;Foreign direct investment, net outflows (% of GDP)
2017.0;Cyprus;25.9;Foreign direct investment, net outflows (% of GDP)
2018.0;Cyprus;-23.5;Foreign direct investment, net outflows (% of GDP)
1990.0;Greece;0.0;Foreign direct investment, net outflows (% of GDP)
2000.0;Greece;0.8;Foreign direct investment, net outflows (% of GDP)
2009.0;Greece;0.7;Foreign direct investment, net outflows (% of GDP)
2010.0;Greece;0.6;Foreign direct investment, net outflows (% of GDP)
2011.0;Greece;0.6;Foreign direct investment, net outflows (% of GDP)
2012.0;Greece;0.3;Foreign direct investment, net outflows (% of GDP)
2013.0;Greece;-0.3;Foreign direct investment, net outflows (% of GDP)
2014.0;Greece;1.3;Foreign direct investment, net outflows (% of GDP)
2015.0;Greece;0.8;Foreign direct investment, net outflows (% of GDP)
2016.0;Greece;-0.9;Foreign direct investment, net outflows (% of GDP)
2017.0;Greece;0.3;Foreign direct investment, net outflows (% of GDP)
2018.0;Greece;0.4;Foreign direct investment, net outflows (% of GDP)
2009.0;Albania;3.3;Foreign direct investment, net outflows (% of GDP)
2010.0;Albania;0.4;Foreign direct investment, net outflows (% of GDP)
2011.0;Albania;1.6;Foreign direct investment, net outflows (% of GDP)
2012.0;Albania;0.7;Foreign direct investment, net outflows (% of GDP)
2013.0;Albania;0.2;Foreign direct investment, net outflows (% of GDP)
2014.0;Albania;0.6;Foreign direct investment, net outflows (% of GDP)
2015.0;Albania;0.7;Foreign direct investment, net outflows (% of GDP)
2016.0;Albania;0.1;Foreign direct investment, net outflows (% of GDP)
2017.0;Albania;-0.8;Foreign direct investment, net outflows (% of GDP)
2018.0;Albania;0.0;Foreign direct investment, net outflows (% of GDP)
1990.0;Bulgaria;0.0;Foreign direct investment, net outflows (% of GDP)
2000.0;Bulgaria;0.0;Foreign direct investment, net outflows (% of GDP)
2009.0;Bulgaria;0.7;Foreign direct investment, net outflows (% of GDP)
2010.0;Bulgaria;1.2;Foreign direct investment, net outflows (% of GDP)
2011.0;Bulgaria;0.9;Foreign direct investment, net outflows (% of GDP)
2012.0;Bulgaria;0.8;Foreign direct investment, net outflows (% of GDP)
2013.0;Bulgaria;0.6;Foreign direct investment, net outflows (% of GDP)
2014.0;Bulgaria;1.6;Foreign direct investment, net outflows (% of GDP)
2015.0;Bulgaria;0.2;Foreign direct investment, net outflows (% of GDP)
2016.0;Bulgaria;1.6;Foreign direct investment, net outflows (% of GDP)
2017.0;Bulgaria;0.9;Foreign direct investment, net outflows (% of GDP)
2018.0;Bulgaria;1.5;Foreign direct investment, net outflows (% of GDP)
1990.0;Cyprus;0.1;Foreign direct investment, net outflows (% of GDP)
2000.0;Cyprus;1.7;Foreign direct investment, net outflows (% of GDP)
2009.0;Cyprus;2.9;Foreign direct investment, net outflows (% of GDP)
2010.0;Cyprus;66.8;Foreign direct investment, net outflows (% of GDP)
2011.0;Cyprus;-58.8;Foreign direct investment, net outflows (% of GDP)
2012.0;Cyprus;208.0;Foreign direct investment, net outflows (% of GDP)
2013.0;Cyprus;-26.9;Foreign direct investment, net outflows (% of GDP)
2014.0;Cyprus;-10.2;Foreign direct investment, net outflows (% of GDP)
2015.0;Cyprus;88.3;Foreign direct investment, net outflows (% of GDP)
2016.0;Cyprus;31.1;Foreign direct investment, net outflows (% of GDP)
2017.0;Cyprus;25.9;Foreign direct investment, net outflows (% of GDP)
2018.0;Cyprus;-23.5;Foreign direct investment, net outflows (% of GDP)
1990.0;Greece;0.0;Foreign direct investment, net outflows (% of GDP)
2000.0;Greece;0.8;Foreign direct investment, net outflows (% of GDP)
2009.0;Greece;0.7;Foreign direct investment, net outflows (% of GDP)
2010.0;Greece;0.6;Foreign direct investment, net outflows (% of GDP)
2011.0;Greece;0.6;Foreign direct investment, net outflows (% of GDP)
2012.0;Greece;0.3;Foreign direct investment, net outflows (% of GDP)
2013.0;Greece;-0.3;Foreign direct investment, net outflows (% of GDP)
2014.0;Greece;1.3;Foreign direct investment, net outflows (% of GDP)
2015.0;Greece;0.8;Foreign direct investment, net outflows (% of GDP)
2016.0;Greece;-0.9;Foreign direct investment, net outflows (% of GDP)
2017.0;Greece;0.3;Foreign direct investment, net outflows (% of GDP)
2018.0;Greece;0.4;Foreign direct investment, net outflows (% of GDP)
2009.0;Albania;3.3;Foreign direct investment, net outflows (% of GDP)
2010.0;Albania;0.4;Foreign direct investment, net outflows (% of GDP)
2011.0;Albania;1.6;Foreign direct investment, net outflows (% of GDP)
2012.0;Albania;0.7;Foreign direct investment, net outflows (% of GDP)
2013.0;Albania;0.2;Foreign direct investment, net outflows (% of GDP)
2014.0;Albania;0.6;Foreign direct investment, net outflows (% of GDP)
2015.0;Albania;0.7;Foreign direct investment, net outflows (% of GDP)
2016.0;Albania;0.1;Foreign direct investment, net outflows (% of GDP)
2017.0;Albania;-0.8;Foreign direct investment, net outflows (% of GDP)
2018.0;Albania;0.0;Foreign direct investment, net outflows (% of GDP)
1990.0;Bulgaria;0.0;Foreign direct investment, net outflows (% of GDP)
2000.0;Bulgaria;0.0;Foreign direct investment, net outflows (% of GDP)
2009.0;Bulgaria;0.7;Foreign direct investment, net outflows (% of GDP)
2010.0;Bulgaria;1.2;Foreign direct investment, net outflows (% of GDP)
2011.0;Bulgaria;0.9;Foreign direct investment, net outflows (% of GDP)
2012.0;Bulgaria;0.8;Foreign direct investment, net outflows (% of GDP)
2013.0;Bulgaria;0.6;Foreign direct investment, net outflows (% of GDP)
2014.0;Bulgaria;1.6;Foreign direct investment, net outflows (% of GDP)
2015.0;Bulgaria;0.2;Foreign direct investment, net outflows (% of GDP)
2016.0;Bulgaria;1.6;Foreign direct investment, net outflows (% of GDP)
2017.0;Bulgaria;0.9;Foreign direct investment, net outflows (% of GDP)
2018.0;Bulgaria;1.5;Foreign direct investment, net outflows (% of GDP)
1990.0;Cyprus;0.1;Foreign direct investment, net outflows (% of GDP)
2000.0;Cyprus;1.7;Foreign direct investment, net outflows (% of GDP)
2009.0;Cyprus;2.9;Foreign direct investment, net outflows (% of GDP)
2010.0;Cyprus;66.8;Foreign direct investment, net outflows (% of GDP)
2011.0;Cyprus;-58.8;Foreign direct investment, net outflows (% of GDP)
2012.0;Cyprus;208.0;Foreign direct investment, net outflows (% of GDP)
2013.0;Cyprus;-26.9;Foreign direct investment, net outflows (% of GDP)
2014.0;Cyprus;-10.2;Foreign direct investment, net outflows (% of GDP)
2015.0;Cyprus;88.3;Foreign direct investment, net outflows (% of GDP)
2016.0;Cyprus;31.1;Foreign direct investment, net outflows (% of GDP)
2017.0;Cyprus;25.9;Foreign direct investment, net outflows (% of GDP)
2018.0;Cyprus;-23.5;Foreign direct investment, net outflows (% of GDP)
1990.0;Greece;0.0;Foreign direct investment, net outflows (% of GDP)
2000.0;Greece;0.8;Foreign direct investment, net outflows (% of GDP)
2009.0;Greece;0.7;Foreign direct investment, net outflows (% of GDP)
2010.0;Greece;0.6;Foreign direct investment, net outflows (% of GDP)
2011.0;Greece;0.6;Foreign direct investment, net outflows (% of GDP)
2012.0;Greece;0.3;Foreign direct investment, net outflows (% of GDP)
2013.0;Greece;-0.3;Foreign direct investment, net outflows (% of GDP)
2014.0;Greece;1.3;Foreign direct investment, net outflows (% of GDP)
2015.0;Greece;0.8;Foreign direct investment, net outflows (% of GDP)
2016.0;Greece;-0.9;Foreign direct investment, net outflows (% of GDP)
2017.0;Greece;0.3;Foreign direct investment, net outflows (% of GDP)
2018.0;Greece;0.4;Foreign direct investment, net outflows (% of GDP)
1990.0;Albania;6042875354.5;GDP (constant 2010 US$)
2000.0;Albania;6933726105.6;GDP (constant 2010 US$)
2009.0;Albania;11500638274.9;GDP (constant 2010 US$)
2010.0;Albania;11926953213.7;GDP (constant 2010 US$)
2011.0;Albania;12230542524.1;GDP (constant 2010 US$)
2012.0;Albania;12403913643.3;GDP (constant 2010 US$)
2013.0;Albania;12528199360.4;GDP (constant 2010 US$)
2014.0;Albania;12749948526.2;GDP (constant 2010 US$)
2015.0;Albania;13034272401.2;GDP (constant 2010 US$)
2016.0;Albania;13470920486.0;GDP (constant 2010 US$)
2017.0;Albania;13987748469.3;GDP (constant 2010 US$)
2018.0;Albania;14547875720.2;GDP (constant 2010 US$)
1990.0;Bulgaria;36292630364.2;GDP (constant 2010 US$)
2000.0;Bulgaria;32315283606.3;GDP (constant 2010 US$)
2009.0;Bulgaria;49948693651.0;GDP (constant 2010 US$)
2010.0;Bulgaria;50610058210.4;GDP (constant 2010 US$)
2011.0;Bulgaria;51579193177.2;GDP (constant 2010 US$)
2012.0;Bulgaria;51595167185.6;GDP (constant 2010 US$)
2013.0;Bulgaria;51850006768.6;GDP (constant 2010 US$)
2014.0;Bulgaria;52802761608.2;GDP (constant 2010 US$)
2015.0;Bulgaria;54635643698.4;GDP (constant 2010 US$)
2016.0;Bulgaria;56786516853.9;GDP (constant 2010 US$)
2017.0;Bulgaria;58950791931.8;GDP (constant 2010 US$)
2018.0;Bulgaria;60767158521.7;GDP (constant 2010 US$)
1990.0;Cyprus;11842184387.5;GDP (constant 2010 US$)
2000.0;Cyprus;18522105960.3;GDP (constant 2010 US$)
2009.0;Cyprus;25225403973.5;GDP (constant 2010 US$)
2010.0;Cyprus;25562264900.7;GDP (constant 2010 US$)
2011.0;Cyprus;25665390728.5;GDP (constant 2010 US$)
2012.0;Cyprus;24926715231.8;GDP (constant 2010 US$)
2013.0;Cyprus;23481139072.8;GDP (constant 2010 US$)
2014.0;Cyprus;23173192053.0;GDP (constant 2010 US$)
2015.0;Cyprus;23627920529.8;GDP (constant 2010 US$)
2016.0;Cyprus;24764940397.4;GDP (constant 2010 US$)
2017.0;Cyprus;25871655629.1;GDP (constant 2010 US$)
2018.0;Cyprus;26874437086.1;GDP (constant 2010 US$)
1990.0;Greece;197653949750.5;GDP (constant 2010 US$)
2000.0;Greece;251509982285.9;GDP (constant 2010 US$)
2009.0;Greece;316714480468.7;GDP (constant 2010 US$)
2010.0;Greece;299361576558.2;GDP (constant 2010 US$)
2011.0;Greece;272022398082.0;GDP (constant 2010 US$)
2012.0;Greece;252163419407.3;GDP (constant 2010 US$)
2013.0;Greece;243989731226.6;GDP (constant 2010 US$)
2014.0;Greece;245794711441.9;GDP (constant 2010 US$)
2015.0;Greece;244718538827.5;GDP (constant 2010 US$)
2016.0;Greece;244251243206.1;GDP (constant 2010 US$)
2017.0;Greece;247927466976.2;GDP (constant 2010 US$)
2018.0;Greece;252723303555.8;GDP (constant 2010 US$)
1990.0;Albania;6042875354.5;GDP (constant 2010 US$)
2000.0;Albania;6933726105.6;GDP (constant 2010 US$)
2009.0;Albania;11500638274.9;GDP (constant 2010 US$)
2010.0;Albania;11926953213.7;GDP (constant 2010 US$)
2011.0;Albania;12230542524.1;GDP (constant 2010 US$)
2012.0;Albania;12403913643.3;GDP (constant 2010 US$)
2013.0;Albania;12528199360.4;GDP (constant 2010 US$)
2014.0;Albania;12749948526.2;GDP (constant 2010 US$)
2015.0;Albania;13034272401.2;GDP (constant 2010 US$)
2016.0;Albania;13470920486.0;GDP (constant 2010 US$)
2017.0;Albania;13987748469.3;GDP (constant 2010 US$)
2018.0;Albania;14547875720.2;GDP (constant 2010 US$)
1990.0;Bulgaria;36292630364.2;GDP (constant 2010 US$)
2000.0;Bulgaria;32315283606.3;GDP (constant 2010 US$)
2009.0;Bulgaria;49948693651.0;GDP (constant 2010 US$)
2010.0;Bulgaria;50610058210.4;GDP (constant 2010 US$)
2011.0;Bulgaria;51579193177.2;GDP (constant 2010 US$)
2012.0;Bulgaria;51595167185.6;GDP (constant 2010 US$)
2013.0;Bulgaria;51850006768.6;GDP (constant 2010 US$)
2014.0;Bulgaria;52802761608.2;GDP (constant 2010 US$)
2015.0;Bulgaria;54635643698.4;GDP (constant 2010 US$)
2016.0;Bulgaria;56786516853.9;GDP (constant 2010 US$)
2017.0;Bulgaria;58950791931.8;GDP (constant 2010 US$)
2018.0;Bulgaria;60767158521.7;GDP (constant 2010 US$)
1990.0;Cyprus;11842184387.5;GDP (constant 2010 US$)
2000.0;Cyprus;18522105960.3;GDP (constant 2010 US$)
2009.0;Cyprus;25225403973.5;GDP (constant 2010 US$)
2010.0;Cyprus;25562264900.7;GDP (constant 2010 US$)
2011.0;Cyprus;25665390728.5;GDP (constant 2010 US$)
2012.0;Cyprus;24926715231.8;GDP (constant 2010 US$)
2013.0;Cyprus;23481139072.8;GDP (constant 2010 US$)
2014.0;Cyprus;23173192053.0;GDP (constant 2010 US$)
2015.0;Cyprus;23627920529.8;GDP (constant 2010 US$)
2016.0;Cyprus;24764940397.4;GDP (constant 2010 US$)
2017.0;Cyprus;25871655629.1;GDP (constant 2010 US$)
2018.0;Cyprus;26874437086.1;GDP (constant 2010 US$)
1990.0;Greece;197653949750.5;GDP (constant 2010 US$)
2000.0;Greece;251509982285.9;GDP (constant 2010 US$)
2009.0;Greece;316714480468.7;GDP (constant 2010 US$)
2010.0;Greece;299361576558.2;GDP (constant 2010 US$)
2011.0;Greece;272022398082.0;GDP (constant 2010 US$)
2012.0;Greece;252163419407.3;GDP (constant 2010 US$)
2013.0;Greece;243989731226.6;GDP (constant 2010 US$)
2014.0;Greece;245794711441.9;GDP (constant 2010 US$)
2015.0;Greece;244718538827.5;GDP (constant 2010 US$)
2016.0;Greece;244251243206.1;GDP (constant 2010 US$)
2017.0;Greece;247927466976.2;GDP (constant 2010 US$)
2018.0;Greece;252723303555.8;GDP (constant 2010 US$)
1990.0;Albania;-9.6;GDP growth (annual %)
2000.0;Albania;7.0;GDP growth (annual %)
2009.0;Albania;3.3;GDP growth (annual %)
2010.0;Albania;3.7;GDP growth (annual %)
2011.0;Albania;2.5;GDP growth (annual %)
2012.0;Albania;1.4;GDP growth (annual %)
2013.0;Albania;1.0;GDP growth (annual %)
2014.0;Albania;1.8;GDP growth (annual %)
2015.0;Albania;2.2;GDP growth (annual %)
2016.0;Albania;3.3;GDP growth (annual %)
2017.0;Albania;3.8;GDP growth (annual %)
2018.0;Albania;4.0;GDP growth (annual %)
1990.0;Bulgaria;-9.1;GDP growth (annual %)
2000.0;Bulgaria;4.8;GDP growth (annual %)
2009.0;Bulgaria;-3.6;GDP growth (annual %)
2010.0;Bulgaria;1.3;GDP growth (annual %)
2011.0;Bulgaria;1.9;GDP growth (annual %)
2012.0;Bulgaria;0.0;GDP growth (annual %)
2013.0;Bulgaria;0.5;GDP growth (annual %)
2014.0;Bulgaria;1.8;GDP growth (annual %)
2015.0;Bulgaria;3.5;GDP growth (annual %)
2016.0;Bulgaria;3.9;GDP growth (annual %)
2017.0;Bulgaria;3.8;GDP growth (annual %)
2018.0;Bulgaria;3.1;GDP growth (annual %)
1990.0;Cyprus;7.4;GDP growth (annual %)
2000.0;Cyprus;6.0;GDP growth (annual %)
2009.0;Cyprus;-2.0;GDP growth (annual %)
2010.0;Cyprus;1.3;GDP growth (annual %)
2011.0;Cyprus;0.4;GDP growth (annual %)
2012.0;Cyprus;-2.9;GDP growth (annual %)
2013.0;Cyprus;-5.8;GDP growth (annual %)
2014.0;Cyprus;-1.3;GDP growth (annual %)
2015.0;Cyprus;2.0;GDP growth (annual %)
2016.0;Cyprus;4.8;GDP growth (annual %)
2017.0;Cyprus;4.5;GDP growth (annual %)
2018.0;Cyprus;3.9;GDP growth (annual %)
1990.0;Greece;0.0;GDP growth (annual %)
2000.0;Greece;3.9;GDP growth (annual %)
2009.0;Greece;-4.3;GDP growth (annual %)
2010.0;Greece;-5.5;GDP growth (annual %)
2011.0;Greece;-9.1;GDP growth (annual %)
2012.0;Greece;-7.3;GDP growth (annual %)
2013.0;Greece;-3.2;GDP growth (annual %)
2014.0;Greece;0.7;GDP growth (annual %)
2015.0;Greece;-0.4;GDP growth (annual %)
2016.0;Greece;-0.2;GDP growth (annual %)
2017.0;Greece;1.5;GDP growth (annual %)
2018.0;Greece;1.9;GDP growth (annual %)
1990.0;Albania;-9.6;GDP growth (annual %)
2000.0;Albania;7.0;GDP growth (annual %)
2009.0;Albania;3.3;GDP growth (annual %)
2010.0;Albania;3.7;GDP growth (annual %)
2011.0;Albania;2.5;GDP growth (annual %)
2012.0;Albania;1.4;GDP growth (annual %)
2013.0;Albania;1.0;GDP growth (annual %)
2014.0;Albania;1.8;GDP growth (annual %)
2015.0;Albania;2.2;GDP growth (annual %)
2016.0;Albania;3.3;GDP growth (annual %)
2017.0;Albania;3.8;GDP growth (annual %)
2018.0;Albania;4.0;GDP growth (annual %)
1990.0;Bulgaria;-9.1;GDP growth (annual %)
2000.0;Bulgaria;4.8;GDP growth (annual %)
2009.0;Bulgaria;-3.6;GDP growth (annual %)
2010.0;Bulgaria;1.3;GDP growth (annual %)
2011.0;Bulgaria;1.9;GDP growth (annual %)
2012.0;Bulgaria;0.0;GDP growth (annual %)
2013.0;Bulgaria;0.5;GDP growth (annual %)
2014.0;Bulgaria;1.8;GDP growth (annual %)
2015.0;Bulgaria;3.5;GDP growth (annual %)
2016.0;Bulgaria;3.9;GDP growth (annual %)
2017.0;Bulgaria;3.8;GDP growth (annual %)
2018.0;Bulgaria;3.1;GDP growth (annual %)
1990.0;Cyprus;7.4;GDP growth (annual %)
2000.0;Cyprus;6.0;GDP growth (annual %)
2009.0;Cyprus;-2.0;GDP growth (annual %)
2010.0;Cyprus;1.3;GDP growth (annual %)
2011.0;Cyprus;0.4;GDP growth (annual %)
2012.0;Cyprus;-2.9;GDP growth (annual %)
2013.0;Cyprus;-5.8;GDP growth (annual %)
2014.0;Cyprus;-1.3;GDP growth (annual %)
2015.0;Cyprus;2.0;GDP growth (annual %)
2016.0;Cyprus;4.8;GDP growth (annual %)
2017.0;Cyprus;4.5;GDP growth (annual %)
2018.0;Cyprus;3.9;GDP growth (annual %)
1990.0;Greece;0.0;GDP growth (annual %)
2000.0;Greece;3.9;GDP growth (annual %)
2009.0;Greece;-4.3;GDP growth (annual %)
2010.0;Greece;-5.5;GDP growth (annual %)
2011.0;Greece;-9.1;GDP growth (annual %)
2012.0;Greece;-7.3;GDP growth (annual %)
2013.0;Greece;-3.2;GDP growth (annual %)
2014.0;Greece;0.7;GDP growth (annual %)
2015.0;Greece;-0.4;GDP growth (annual %)
2016.0;Greece;-0.2;GDP growth (annual %)
2017.0;Greece;1.5;GDP growth (annual %)
2018.0;Greece;1.9;GDP growth (annual %)
1990.0;Albania;1838.7;GDP per capita (constant 2010 US$)
2000.0;Albania;2244.6;GDP per capita (constant 2010 US$)
2009.0;Albania;3928.5;GDP per capita (constant 2010 US$)
2010.0;Albania;4094.4;GDP per capita (constant 2010 US$)
2011.0;Albania;4209.9;GDP per capita (constant 2010 US$)
2012.0;Albania;4276.6;GDP per capita (constant 2010 US$)
2013.0;Albania;4327.4;GDP per capita (constant 2010 US$)
2014.0;Albania;4413.1;GDP per capita (constant 2010 US$)
2015.0;Albania;4524.7;GDP per capita (constant 2010 US$)
2016.0;Albania;4683.7;GDP per capita (constant 2010 US$)
2017.0;Albania;4867.9;GDP per capita (constant 2010 US$)
2018.0;Albania;5075.4;GDP per capita (constant 2010 US$)
1990.0;Bulgaria;4162.8;GDP per capita (constant 2010 US$)
2000.0;Bulgaria;3955.3;GDP per capita (constant 2010 US$)
2009.0;Bulgaria;6709.5;GDP per capita (constant 2010 US$)
2010.0;Bulgaria;6843.3;GDP per capita (constant 2010 US$)
2011.0;Bulgaria;7019.2;GDP per capita (constant 2010 US$)
2012.0;Bulgaria;7062.1;GDP per capita (constant 2010 US$)
2013.0;Bulgaria;7136.8;GDP per capita (constant 2010 US$)
2014.0;Bulgaria;7309.4;GDP per capita (constant 2010 US$)
2015.0;Bulgaria;7611.6;GDP per capita (constant 2010 US$)
2016.0;Bulgaria;7966.9;GDP per capita (constant 2010 US$)
2017.0;Bulgaria;8331.2;GDP per capita (constant 2010 US$)
2018.0;Bulgaria;8651.1;GDP per capita (constant 2010 US$)
1990.0;Cyprus;20421.2;GDP per capita (constant 2010 US$)
2000.0;Cyprus;26688.0;GDP per capita (constant 2010 US$)
2009.0;Cyprus;31218.2;GDP per capita (constant 2010 US$)
2010.0;Cyprus;30818.5;GDP per capita (constant 2010 US$)
2011.0;Cyprus;30163.3;GDP per capita (constant 2010 US$)
2012.0;Cyprus;28852.2;GDP per capita (constant 2010 US$)
2013.0;Cyprus;27242.2;GDP per capita (constant 2010 US$)
2014.0;Cyprus;27182.5;GDP per capita (constant 2010 US$)
2015.0;Cyprus;27874.2;GDP per capita (constant 2010 US$)
2016.0;Cyprus;29081.8;GDP per capita (constant 2010 US$)
2017.0;Cyprus;30100.2;GDP per capita (constant 2010 US$)
2018.0;Cyprus;30926.5;GDP per capita (constant 2010 US$)
